nodenumber,    x-coordinate,    y-coordinate,  total-pressure
         1, 1.500000000E-05,-2.550000000E-05, 2.154155853E-05
         2, 1.520000000E-05,-2.550000000E-05, 2.304579744E-05
         3, 1.540000000E-05,-2.550000000E-05, 2.501550432E-05
         4, 1.560000000E-05,-2.550000000E-05, 2.501271449E-05
         5, 1.580000000E-05,-2.550000000E-05, 2.381156829E-05
         6, 1.600000000E-05,-2.550000000E-05, 2.225727820E-05
         7, 1.620000000E-05,-2.550000000E-05, 2.059069614E-05
         8, 1.640000000E-05,-2.550000000E-05, 1.889177616E-05
         9, 1.660000000E-05,-2.550000000E-05, 1.718345339E-05
        10, 1.680000000E-05,-2.550000000E-05, 1.548891136E-05
        11, 1.700000000E-05,-2.550000000E-05, 1.383466373E-05
        12, 1.720000000E-05,-2.550000000E-05, 1.224076081E-05
        13, 1.740000000E-05,-2.550000000E-05, 1.071943583E-05
        14, 1.760000000E-05,-2.550000000E-05, 9.270907469E-06
        15, 1.780000000E-05,-2.550000000E-05, 7.894909820E-06
        16, 1.800000000E-05,-2.550000000E-05, 6.593277122E-06
        17, 1.820000000E-05,-2.550000000E-05, 5.365431735E-06
        18, 1.840000000E-05,-2.550000000E-05, 4.210640576E-06
        19, 1.860000000E-05,-2.550000000E-05, 3.122727030E-06
        20, 1.880000000E-05,-2.550000000E-05, 2.093845578E-06
        21, 1.900000000E-05,-2.550000000E-05, 1.121135637E-06
        22, 1.920000000E-05,-2.550000000E-05, 2.066219819E-07
        23, 1.940000000E-05,-2.550000000E-05,-6.492961169E-07
        24, 1.960000000E-05,-2.550000000E-05,-1.452034592E-06
        25, 1.980000000E-05,-2.550000000E-05,-2.210387148E-06
        26, 2.000000000E-05,-2.550000000E-05,-2.927214063E-06
        27, 2.020000000E-05,-2.550000000E-05,-3.596654162E-06
        28, 2.040000000E-05,-2.550000000E-05,-4.217222894E-06
        29, 2.060000000E-05,-2.550000000E-05,-4.795131849E-06
        30, 2.080000000E-05,-2.550000000E-05,-5.340701908E-06
        31, 2.100000000E-05,-2.550000000E-05,-5.855897334E-06
        32, 2.120000000E-05,-2.550000000E-05,-6.332430210E-06
        33, 2.140000000E-05,-2.550000000E-05,-6.768380473E-06
        34, 2.160000000E-05,-2.550000000E-05,-7.170261730E-06
        35, 2.180000000E-05,-2.550000000E-05,-7.550027991E-06
        36, 2.200000000E-05,-2.550000000E-05,-7.909466229E-06
        37, 2.220000000E-05,-2.550000000E-05,-8.237728964E-06
        38, 2.240000000E-05,-2.550000000E-05,-8.532673993E-06
        39, 2.260000000E-05,-2.550000000E-05,-8.801964496E-06
        40, 2.280000000E-05,-2.550000000E-05,-9.056022977E-06
        41, 2.300000000E-05,-2.550000000E-05,-9.295101133E-06
        42, 2.320000000E-05,-2.550000000E-05,-9.509727930E-06
        43, 2.340000000E-05,-2.550000000E-05,-9.698355928E-06
        44, 2.360000000E-05,-2.550000000E-05,-9.867554284E-06
        45, 2.380000000E-05,-2.550000000E-05,-1.002543373E-05
        46, 2.400000000E-05,-2.550000000E-05,-1.017197363E-05
        47, 2.420000000E-05,-2.550000000E-05,-1.029991967E-05
        48, 2.440000000E-05,-2.550000000E-05,-1.040766063E-05
        49, 2.460000000E-05,-2.550000000E-05,-1.049984137E-05
        50, 2.480000000E-05,-2.550000000E-05,-1.058227265E-05
        51, 2.500000000E-05,-2.550000000E-05,-1.065558603E-05
        52, 2.520000000E-05,-2.550000000E-05,-1.071429933E-05
        53, 2.540000000E-05,-2.550000000E-05,-1.075582396E-05
        54, 2.560000000E-05,-2.550000000E-05,-1.078298816E-05
        55, 2.580000000E-05,-2.550000000E-05,-1.079922839E-05
        56, 2.600000000E-05,-2.550000000E-05,-1.080666313E-05
        57, 2.620000000E-05,-2.550000000E-05,-1.080304033E-05
        58, 2.640000000E-05,-2.550000000E-05,-1.078531148E-05
        59, 2.660000000E-05,-2.550000000E-05,-1.075407648E-05
        60, 2.680000000E-05,-2.550000000E-05,-1.070881283E-05
        61, 2.700000000E-05,-2.550000000E-05,-1.065262624E-05
        62, 2.720000000E-05,-2.550000000E-05,-1.058767609E-05
        63, 2.740000000E-05,-2.550000000E-05,-1.051011171E-05
        64, 2.760000000E-05,-2.550000000E-05,-1.041718170E-05
        65, 2.780000000E-05,-2.550000000E-05,-1.030537903E-05
        66, 2.800000000E-05,-2.550000000E-05,-1.017990458E-05
        67, 2.820000000E-05,-2.550000000E-05,-1.004638839E-05
        68, 2.840000000E-05,-2.550000000E-05,-9.899832370E-06
        69, 2.860000000E-05,-2.550000000E-05,-9.734423211E-06
        70, 2.880000000E-05,-2.550000000E-05,-9.543070997E-06
        71, 2.900000000E-05,-2.550000000E-05,-9.332659118E-06
        72, 2.920000000E-05,-2.550000000E-05,-9.112484430E-06
        73, 2.940000000E-05,-2.550000000E-05,-8.876260441E-06
        74, 2.960000000E-05,-2.550000000E-05,-8.615268998E-06
        75, 2.980000000E-05,-2.550000000E-05,-8.319895956E-06
        76, 3.000000000E-05,-2.550000000E-05,-7.997770823E-06
        77, 3.020000000E-05,-2.550000000E-05,-7.659866515E-06
        78, 3.040000000E-05,-2.550000000E-05,-7.298320859E-06
        79, 3.060000000E-05,-2.550000000E-05,-6.900865393E-06
        80, 3.080000000E-05,-2.550000000E-05,-6.454021161E-06
        81, 3.100000000E-05,-2.550000000E-05,-5.963988468E-06
        82, 3.120000000E-05,-2.550000000E-05,-5.441985247E-06
        83, 3.140000000E-05,-2.550000000E-05,-4.879598951E-06
        84, 3.160000000E-05,-2.550000000E-05,-4.261652877E-06
        85, 3.180000000E-05,-2.550000000E-05,-3.570375483E-06
        86, 3.200000000E-05,-2.550000000E-05,-2.806109615E-06
        87, 3.220000000E-05,-2.550000000E-05,-1.978105951E-06
        88, 3.240000000E-05,-2.550000000E-05,-1.083293922E-06
        89, 3.260000000E-05,-2.550000000E-05,-1.135951809E-07
        90, 3.280000000E-05,-2.550000000E-05, 9.433056905E-07
        91, 3.300000000E-05,-2.550000000E-05, 2.097512419E-06
        92, 3.320000000E-05,-2.550000000E-05, 3.349583230E-06
        93, 3.340000000E-05,-2.550000000E-05, 4.687866530E-06
        94, 3.360000000E-05,-2.550000000E-05, 6.085688419E-06
        95, 3.380000000E-05,-2.550000000E-05, 7.516060997E-06
        96, 3.400000000E-05,-2.550000000E-05, 8.967702388E-06
        97, 3.420000000E-05,-2.550000000E-05, 1.043826676E-05
        98, 3.440000000E-05,-2.550000000E-05, 1.192739055E-05
        99, 3.460000000E-05,-2.550000000E-05, 1.341696391E-05
       100, 3.480000000E-05,-2.550000000E-05, 1.486206779E-05
       101, 3.500000000E-05,-2.550000000E-05, 1.618229793E-05
       102, 3.520000000E-05,-2.550000000E-05, 1.729723068E-05
       103, 3.540000000E-05,-2.550000000E-05, 1.810161448E-05
       104, 3.560000000E-05,-2.550000000E-05, 1.794030818E-05
       105, 3.580000000E-05,-2.550000000E-05, 1.617802534E-05
       106, 3.600000000E-05,-2.550000000E-05, 1.488191240E-05
       107, 1.500000000E-05,-2.530000000E-05, 6.136422520E-05
       108, 1.520000000E-05,-2.530000000E-05, 6.374736136E-05
       109, 1.540000000E-05,-2.530000000E-05, 6.630919198E-05
       110, 1.560000000E-05,-2.530000000E-05, 6.477567518E-05
       111, 1.580000000E-05,-2.530000000E-05, 6.067687847E-05
       112, 1.600000000E-05,-2.530000000E-05, 5.568214174E-05
       113, 1.620000000E-05,-2.530000000E-05, 5.046228861E-05
       114, 1.640000000E-05,-2.530000000E-05, 4.531899053E-05
       115, 1.660000000E-05,-2.530000000E-05, 4.036685731E-05
       116, 1.680000000E-05,-2.530000000E-05, 3.565765256E-05
       117, 1.700000000E-05,-2.530000000E-05, 3.122615384E-05
       118, 1.720000000E-05,-2.530000000E-05, 2.708635976E-05
       119, 1.740000000E-05,-2.530000000E-05, 2.323056566E-05
       120, 1.760000000E-05,-2.530000000E-05, 1.963707147E-05
       121, 1.780000000E-05,-2.530000000E-05, 1.628349354E-05
       122, 1.800000000E-05,-2.530000000E-05, 1.315523854E-05
       123, 1.820000000E-05,-2.530000000E-05, 1.024046441E-05
       124, 1.840000000E-05,-2.530000000E-05, 7.527541964E-06
       125, 1.860000000E-05,-2.530000000E-05, 4.999536766E-06
       126, 1.880000000E-05,-2.530000000E-05, 2.638202070E-06
       127, 1.900000000E-05,-2.530000000E-05, 4.308204002E-07
       128, 1.920000000E-05,-2.530000000E-05,-1.628111751E-06
       129, 1.940000000E-05,-2.530000000E-05,-3.540867921E-06
       130, 1.960000000E-05,-2.530000000E-05,-5.317994319E-06
       131, 1.980000000E-05,-2.530000000E-05,-6.974595847E-06
       132, 2.000000000E-05,-2.530000000E-05,-8.521424802E-06
       133, 2.020000000E-05,-2.530000000E-05,-9.959129995E-06
       134, 2.040000000E-05,-2.530000000E-05,-1.128576534E-05
       135, 2.060000000E-05,-2.530000000E-05,-1.251128823E-05
       136, 2.080000000E-05,-2.530000000E-05,-1.365067440E-05
       137, 2.100000000E-05,-2.530000000E-05,-1.471258125E-05
       138, 2.120000000E-05,-2.530000000E-05,-1.569417544E-05
       139, 2.140000000E-05,-2.530000000E-05,-1.659167210E-05
       140, 2.160000000E-05,-2.530000000E-05,-1.741491677E-05
       141, 2.180000000E-05,-2.530000000E-05,-1.817856595E-05
       142, 2.200000000E-05,-2.530000000E-05,-1.888981609E-05
       143, 2.220000000E-05,-2.530000000E-05,-1.954299558E-05
       144, 2.240000000E-05,-2.530000000E-05,-2.013284879E-05
       145, 2.260000000E-05,-2.530000000E-05,-2.066948910E-05
       146, 2.280000000E-05,-2.530000000E-05,-2.116584833E-05
       147, 2.300000000E-05,-2.530000000E-05,-2.162585630E-05
       148, 2.320000000E-05,-2.530000000E-05,-2.204360343E-05
       149, 2.340000000E-05,-2.530000000E-05,-2.241463316E-05
       150, 2.360000000E-05,-2.530000000E-05,-2.274713841E-05
       151, 2.380000000E-05,-2.530000000E-05,-2.305100099E-05
       152, 2.400000000E-05,-2.530000000E-05,-2.332864900E-05
       153, 2.420000000E-05,-2.530000000E-05,-2.357533090E-05
       154, 2.440000000E-05,-2.530000000E-05,-2.378689694E-05
       155, 2.460000000E-05,-2.530000000E-05,-2.396874101E-05
       156, 2.480000000E-05,-2.530000000E-05,-2.412765736E-05
       157, 2.500000000E-05,-2.530000000E-05,-2.426602818E-05
       158, 2.520000000E-05,-2.530000000E-05,-2.438129428E-05
       159, 2.540000000E-05,-2.530000000E-05,-2.446876685E-05
       160, 2.560000000E-05,-2.530000000E-05,-2.452978191E-05
       161, 2.580000000E-05,-2.530000000E-05,-2.456789064E-05
       162, 2.600000000E-05,-2.530000000E-05,-2.458639951E-05
       163, 2.620000000E-05,-2.530000000E-05,-2.458646294E-05
       164, 2.640000000E-05,-2.530000000E-05,-2.456387188E-05
       165, 2.660000000E-05,-2.530000000E-05,-2.451541038E-05
       166, 2.680000000E-05,-2.530000000E-05,-2.443995352E-05
       167, 2.700000000E-05,-2.530000000E-05,-2.434166369E-05
       168, 2.720000000E-05,-2.530000000E-05,-2.422626363E-05
       169, 2.740000000E-05,-2.530000000E-05,-2.408956799E-05
       170, 2.760000000E-05,-2.530000000E-05,-2.392299818E-05
       171, 2.780000000E-05,-2.530000000E-05,-2.372103422E-05
       172, 2.800000000E-05,-2.530000000E-05,-2.348935934E-05
       173, 2.820000000E-05,-2.530000000E-05,-2.323811171E-05
       174, 2.840000000E-05,-2.530000000E-05,-2.296248869E-05
       175, 2.860000000E-05,-2.530000000E-05,-2.264803713E-05
       176, 2.880000000E-05,-2.530000000E-05,-2.228449602E-05
       177, 2.900000000E-05,-2.530000000E-05,-2.187891005E-05
       178, 2.920000000E-05,-2.530000000E-05,-2.144534547E-05
       179, 2.940000000E-05,-2.530000000E-05,-2.097766991E-05
       180, 2.960000000E-05,-2.530000000E-05,-2.045518279E-05
       181, 2.980000000E-05,-2.530000000E-05,-1.986285892E-05
       182, 3.000000000E-05,-2.530000000E-05,-1.920808952E-05
       183, 3.020000000E-05,-2.530000000E-05,-1.850634465E-05
       184, 3.040000000E-05,-2.530000000E-05,-1.774796328E-05
       185, 3.060000000E-05,-2.530000000E-05,-1.690471007E-05
       186, 3.080000000E-05,-2.530000000E-05,-1.595546571E-05
       187, 3.100000000E-05,-2.530000000E-05,-1.490618329E-05
       188, 3.120000000E-05,-2.530000000E-05,-1.377302908E-05
       189, 3.140000000E-05,-2.530000000E-05,-1.254537125E-05
       190, 3.160000000E-05,-2.530000000E-05,-1.119188187E-05
       191, 3.180000000E-05,-2.530000000E-05,-9.686764480E-06
       192, 3.200000000E-05,-2.530000000E-05,-8.029628109E-06
       193, 3.220000000E-05,-2.530000000E-05,-6.233052764E-06
       194, 3.240000000E-05,-2.530000000E-05,-4.291570813E-06
       195, 3.260000000E-05,-2.530000000E-05,-2.183669214E-06
       196, 3.280000000E-05,-2.530000000E-05, 1.187523357E-07
       197, 3.300000000E-05,-2.530000000E-05, 2.644145871E-06
       198, 3.320000000E-05,-2.530000000E-05, 5.410896352E-06
       199, 3.340000000E-05,-2.530000000E-05, 8.421517351E-06
       200, 3.360000000E-05,-2.530000000E-05, 1.166041724E-05
       201, 3.380000000E-05,-2.530000000E-05, 1.511724161E-05
       202, 3.400000000E-05,-2.530000000E-05, 1.881020953E-05
       203, 3.420000000E-05,-2.530000000E-05, 2.276711789E-05
       204, 3.440000000E-05,-2.530000000E-05, 2.699699167E-05
       205, 3.460000000E-05,-2.530000000E-05, 3.147633482E-05
       206, 3.480000000E-05,-2.530000000E-05, 3.611895850E-05
       207, 3.500000000E-05,-2.530000000E-05, 4.074929337E-05
       208, 3.520000000E-05,-2.530000000E-05, 4.510651776E-05
       209, 3.540000000E-05,-2.530000000E-05, 4.873475719E-05
       210, 3.560000000E-05,-2.530000000E-05, 5.029239484E-05
       211, 3.580000000E-05,-2.530074987E-05, 4.822916860E-05
       212, 3.600000000E-05,-2.530149974E-05, 4.627291665E-05
       213, 1.500000000E-05,-2.510000000E-05, 1.173644711E-04
       214, 1.520000000E-05,-2.510000000E-05, 1.211038906E-04
       215, 1.540000000E-05,-2.510000000E-05, 1.248617244E-04
       216, 1.560000000E-05,-2.510000000E-05, 1.217167475E-04
       217, 1.580000000E-05,-2.510000000E-05, 1.140500408E-04
       218, 1.600000000E-05,-2.510000000E-05, 1.045385450E-04
       219, 1.620000000E-05,-2.510000000E-05, 9.447802876E-05
       220, 1.640000000E-05,-2.510000000E-05, 8.452407812E-05
       221, 1.660000000E-05,-2.510000000E-05, 7.495773177E-05
       222, 1.680000000E-05,-2.510000000E-05, 6.590877090E-05
       223, 1.700000000E-05,-2.510000000E-05, 5.744434077E-05
       224, 1.720000000E-05,-2.510000000E-05, 4.958647615E-05
       225, 1.740000000E-05,-2.510000000E-05, 4.231049329E-05
       226, 1.760000000E-05,-2.510000000E-05, 3.556255381E-05
       227, 1.780000000E-05,-2.510000000E-05, 2.929056061E-05
       228, 1.800000000E-05,-2.510000000E-05, 2.345777606E-05
       229, 1.820000000E-05,-2.510000000E-05, 1.803624973E-05
       230, 1.840000000E-05,-2.510000000E-05, 1.300119226E-05
       231, 1.860000000E-05,-2.510000000E-05, 8.321580916E-06
       232, 1.880000000E-05,-2.510000000E-05, 3.964382562E-06
       233, 1.900000000E-05,-2.510000000E-05,-9.556572588E-08
       234, 1.920000000E-05,-2.510000000E-05,-3.873978241E-06
       235, 1.940000000E-05,-2.510000000E-05,-7.379091072E-06
       236, 1.960000000E-05,-2.510000000E-05,-1.062686583E-05
       237, 1.980000000E-05,-2.510000000E-05,-1.364117476E-05
       238, 2.000000000E-05,-2.510000000E-05,-1.644221092E-05
       239, 2.020000000E-05,-2.510000000E-05,-1.903949892E-05
       240, 2.040000000E-05,-2.510000000E-05,-2.143576622E-05
       241, 2.060000000E-05,-2.510000000E-05,-2.364366523E-05
       242, 2.080000000E-05,-2.510000000E-05,-2.568419499E-05
       243, 2.100000000E-05,-2.510000000E-05,-2.757417854E-05
       244, 2.120000000E-05,-2.510000000E-05,-2.931857140E-05
       245, 2.140000000E-05,-2.510000000E-05,-3.091762833E-05
       246, 2.160000000E-05,-2.510000000E-05,-3.238149718E-05
       247, 2.180000000E-05,-2.510000000E-05,-3.372870914E-05
       248, 2.200000000E-05,-2.510000000E-05,-3.497427203E-05
       249, 2.220000000E-05,-2.510000000E-05,-3.611788847E-05
       250, 2.240000000E-05,-2.510000000E-05,-3.715688186E-05
       251, 2.260000000E-05,-2.510000000E-05,-3.810203862E-05
       252, 2.280000000E-05,-2.510000000E-05,-3.896825987E-05
       253, 2.300000000E-05,-2.510000000E-05,-3.976422455E-05
       254, 2.320000000E-05,-2.510000000E-05,-4.048836966E-05
       255, 2.340000000E-05,-2.510000000E-05,-4.113805352E-05
       256, 2.360000000E-05,-2.510000000E-05,-4.172102073E-05
       257, 2.380000000E-05,-2.510000000E-05,-4.224840799E-05
       258, 2.400000000E-05,-2.510000000E-05,-4.272598762E-05
       259, 2.420000000E-05,-2.510000000E-05,-4.315172600E-05
       260, 2.440000000E-05,-2.510000000E-05,-4.352220207E-05
       261, 2.460000000E-05,-2.510000000E-05,-4.384170802E-05
       262, 2.480000000E-05,-2.510000000E-05,-4.411758661E-05
       263, 2.500000000E-05,-2.510000000E-05,-4.435537627E-05
       264, 2.520000000E-05,-2.510000000E-05,-4.455549446E-05
       265, 2.540000000E-05,-2.510000000E-05,-4.471310830E-05
       266, 2.560000000E-05,-2.510000000E-05,-4.482640719E-05
       267, 2.580000000E-05,-2.510000000E-05,-4.489801927E-05
       268, 2.600000000E-05,-2.510000000E-05,-4.493440000E-05
       269, 2.620000000E-05,-2.510000000E-05,-4.493997964E-05
       270, 2.640000000E-05,-2.510000000E-05,-4.490911352E-05
       271, 2.660000000E-05,-2.510000000E-05,-4.483382349E-05
       272, 2.680000000E-05,-2.510000000E-05,-4.471155998E-05
       273, 2.700000000E-05,-2.510000000E-05,-4.454973433E-05
       274, 2.720000000E-05,-2.510000000E-05,-4.435779833E-05
       275, 2.740000000E-05,-2.510000000E-05,-4.412913362E-05
       276, 2.760000000E-05,-2.510000000E-05,-4.384840951E-05
       277, 2.780000000E-05,-2.510000000E-05,-4.350763359E-05
       278, 2.800000000E-05,-2.510000000E-05,-4.311561641E-05
       279, 2.820000000E-05,-2.510000000E-05,-4.268681172E-05
       280, 2.840000000E-05,-2.510000000E-05,-4.221261083E-05
       281, 2.860000000E-05,-2.510000000E-05,-4.166920665E-05
       282, 2.880000000E-05,-2.510000000E-05,-4.104257932E-05
       283, 2.900000000E-05,-2.510000000E-05,-4.034253037E-05
       284, 2.920000000E-05,-2.510000000E-05,-3.958781801E-05
       285, 2.940000000E-05,-2.510000000E-05,-3.876625943E-05
       286, 2.960000000E-05,-2.510000000E-05,-3.784331753E-05
       287, 2.980000000E-05,-2.510000000E-05,-3.679714125E-05
       288, 3.000000000E-05,-2.510000000E-05,-3.563689907E-05
       289, 3.020000000E-05,-2.510000000E-05,-3.438222102E-05
       290, 3.040000000E-05,-2.510000000E-05,-3.301319668E-05
       291, 3.060000000E-05,-2.510000000E-05,-3.148173237E-05
       292, 3.080000000E-05,-2.510000000E-05,-2.975727333E-05
       293, 3.100000000E-05,-2.510000000E-05,-2.784896834E-05
       294, 3.120000000E-05,-2.510000000E-05,-2.577950573E-05
       295, 3.140000000E-05,-2.510000000E-05,-2.352869384E-05
       296, 3.160000000E-05,-2.510000000E-05,-2.104630507E-05
       297, 3.180000000E-05,-2.510000000E-05,-1.829825495E-05
       298, 3.200000000E-05,-2.510000000E-05,-1.528689825E-05
       299, 3.220000000E-05,-2.510000000E-05,-1.203087901E-05
       300, 3.240000000E-05,-2.510000000E-05,-8.516692283E-06
       301, 3.260000000E-05,-2.510000000E-05,-4.703812109E-06
       302, 3.280000000E-05,-2.510000000E-05,-5.431221699E-07
       303, 3.300000000E-05,-2.510000000E-05, 4.020910070E-06
       304, 3.320000000E-05,-2.510000000E-05, 9.029998092E-06
       305, 3.340000000E-05,-2.510000000E-05, 1.450451515E-05
       306, 3.360000000E-05,-2.510000000E-05, 2.044919624E-05
       307, 3.380000000E-05,-2.510000000E-05, 2.687705477E-05
       308, 3.400000000E-05,-2.510000000E-05, 3.384094063E-05
       309, 3.420000000E-05,-2.510000000E-05, 4.140263944E-05
       310, 3.440000000E-05,-2.510000000E-05, 4.956622072E-05
       311, 3.460000000E-05,-2.510000000E-05, 5.826868582E-05
       312, 3.480000000E-05,-2.510000000E-05, 6.733981249E-05
       313, 3.500000000E-05,-2.510000000E-05, 7.641422023E-05
       314, 3.520000000E-05,-2.510023433E-05, 8.496230050E-05
       315, 3.540000000E-05,-2.510046867E-05, 9.205900761E-05
       316, 3.560000000E-05,-2.510093734E-05, 9.535235443E-05
       317, 3.580000000E-05,-2.510187467E-05, 9.256485281E-05
       318, 3.600000000E-05,-2.510299947E-05, 8.949803993E-05
       319, 1.500000000E-05,-2.490000000E-05, 1.208399306E-04
       320, 1.520000000E-05,-2.490000000E-05, 1.250833189E-04
       321, 1.540000000E-05,-2.490000000E-05, 1.301585650E-04
       322, 1.560000000E-05,-2.490000000E-05, 1.286090317E-04
       323, 1.580000000E-05,-2.490000000E-05, 1.222204228E-04
       324, 1.600000000E-05,-2.490000000E-05, 1.134152485E-04
       325, 1.620000000E-05,-2.490000000E-05, 1.035573648E-04
       326, 1.640000000E-05,-2.490000000E-05, 9.344612244E-05
       327, 1.660000000E-05,-2.490000000E-05, 8.348506618E-05
       328, 1.680000000E-05,-2.490000000E-05, 7.389778729E-05
       329, 1.700000000E-05,-2.490000000E-05, 6.482901980E-05
       330, 1.720000000E-05,-2.490000000E-05, 5.634690956E-05
       331, 1.740000000E-05,-2.490000000E-05, 4.844922447E-05
       332, 1.760000000E-05,-2.490000000E-05, 4.108818942E-05
       333, 1.780000000E-05,-2.490000000E-05, 3.421086991E-05
       334, 1.800000000E-05,-2.490000000E-05, 2.778435641E-05
       335, 1.820000000E-05,-2.490000000E-05, 2.178656523E-05
       336, 1.840000000E-05,-2.490000000E-05, 1.619643199E-05
       337, 1.860000000E-05,-2.490000000E-05, 1.098417517E-05
       338, 1.880000000E-05,-2.490000000E-05, 6.114337452E-06
       339, 1.900000000E-05,-2.490000000E-05, 1.561493718E-06
       340, 1.920000000E-05,-2.490000000E-05,-2.687757203E-06
       341, 1.940000000E-05,-2.490000000E-05,-6.639099608E-06
       342, 1.960000000E-05,-2.490000000E-05,-1.030700986E-05
       343, 1.980000000E-05,-2.490000000E-05,-1.371667901E-05
       344, 2.000000000E-05,-2.490000000E-05,-1.688912747E-05
       345, 2.020000000E-05,-2.490000000E-05,-1.983588268E-05
       346, 2.040000000E-05,-2.490000000E-05,-2.255957846E-05
       347, 2.060000000E-05,-2.490000000E-05,-2.507182613E-05
       348, 2.080000000E-05,-2.490000000E-05,-2.739453712E-05
       349, 2.100000000E-05,-2.490000000E-05,-2.954541178E-05
       350, 2.120000000E-05,-2.490000000E-05,-3.153395757E-05
       351, 2.140000000E-05,-2.490000000E-05,-3.336155871E-05
       352, 2.160000000E-05,-2.490000000E-05,-3.503670988E-05
       353, 2.180000000E-05,-2.490000000E-05,-3.657804367E-05
       354, 2.200000000E-05,-2.490000000E-05,-3.800062074E-05
       355, 2.220000000E-05,-2.490000000E-05,-3.930901768E-05
       356, 2.240000000E-05,-2.490000000E-05,-4.050256609E-05
       357, 2.260000000E-05,-2.490000000E-05,-4.159067763E-05
       358, 2.280000000E-05,-2.490000000E-05,-4.258724555E-05
       359, 2.300000000E-05,-2.490000000E-05,-4.350020825E-05
       360, 2.320000000E-05,-2.490000000E-05,-4.433276086E-05
       361, 2.340000000E-05,-2.490000000E-05,-4.508354783E-05
       362, 2.360000000E-05,-2.490000000E-05,-4.575883360E-05
       363, 2.380000000E-05,-2.490000000E-05,-4.636909146E-05
       364, 2.400000000E-05,-2.490000000E-05,-4.691921037E-05
       365, 2.420000000E-05,-2.490000000E-05,-4.741085883E-05
       366, 2.440000000E-05,-2.490000000E-05,-4.784122588E-05
       367, 2.460000000E-05,-2.490000000E-05,-4.821272114E-05
       368, 2.480000000E-05,-2.490000000E-05,-4.853238571E-05
       369, 2.500000000E-05,-2.490000000E-05,-4.880580865E-05
       370, 2.520000000E-05,-2.490000000E-05,-4.903677738E-05
       371, 2.540000000E-05,-2.490000000E-05,-4.922133467E-05
       372, 2.560000000E-05,-2.490000000E-05,-4.935524885E-05
       373, 2.580000000E-05,-2.490000000E-05,-4.944015155E-05
       374, 2.600000000E-05,-2.490000000E-05,-4.948271542E-05
       375, 2.620000000E-05,-2.490000000E-05,-4.948948006E-05
       376, 2.640000000E-05,-2.490000000E-05,-4.945473746E-05
       377, 2.660000000E-05,-2.490000000E-05,-4.936784567E-05
       378, 2.680000000E-05,-2.490000000E-05,-4.922620572E-05
       379, 2.700000000E-05,-2.490000000E-05,-4.903867946E-05
       380, 2.720000000E-05,-2.490000000E-05,-4.881589545E-05
       381, 2.740000000E-05,-2.490000000E-05,-4.855042213E-05
       382, 2.760000000E-05,-2.490000000E-05,-4.822390164E-05
       383, 2.780000000E-05,-2.490000000E-05,-4.782883019E-05
       384, 2.800000000E-05,-2.490000000E-05,-4.737666241E-05
       385, 2.820000000E-05,-2.490000000E-05,-4.688176562E-05
       386, 2.840000000E-05,-2.490000000E-05,-4.633381845E-05
       387, 2.860000000E-05,-2.490000000E-05,-4.570523117E-05
       388, 2.880000000E-05,-2.490000000E-05,-4.498265197E-05
       389, 2.900000000E-05,-2.490000000E-05,-4.417967217E-05
       390, 2.920000000E-05,-2.490000000E-05,-4.331344292E-05
       391, 2.940000000E-05,-2.490000000E-05,-4.236814960E-05
       392, 2.960000000E-05,-2.490000000E-05,-4.130310853E-05
       393, 2.980000000E-05,-2.490000000E-05,-4.009568260E-05
       394, 3.000000000E-05,-2.490000000E-05,-3.875904710E-05
       395, 3.020000000E-05,-2.490000000E-05,-3.730986849E-05
       396, 3.040000000E-05,-2.490000000E-05,-3.572242493E-05
       397, 3.060000000E-05,-2.490000000E-05,-3.393994326E-05
       398, 3.080000000E-05,-2.490000000E-05,-3.193113968E-05
       399, 3.100000000E-05,-2.490000000E-05,-2.971325758E-05
       400, 3.120000000E-05,-2.490000000E-05,-2.731047057E-05
       401, 3.140000000E-05,-2.490000000E-05,-2.470074199E-05
       402, 3.160000000E-05,-2.490000000E-05,-2.182947759E-05
       403, 3.180000000E-05,-2.490000000E-05,-1.866604170E-05
       404, 3.200000000E-05,-2.490000000E-05,-1.522348522E-05
       405, 3.220000000E-05,-2.490000000E-05,-1.152432897E-05
       406, 3.240000000E-05,-2.490000000E-05,-7.555266753E-06
       407, 3.260000000E-05,-2.490000000E-05,-3.270434188E-06
       408, 3.280000000E-05,-2.490000000E-05, 1.382219331E-06
       409, 3.300000000E-05,-2.490000000E-05, 6.457165398E-06
       410, 3.320000000E-05,-2.490000000E-05, 1.199588333E-05
       411, 3.340000000E-05,-2.490000000E-05, 1.801242913E-05
       412, 3.360000000E-05,-2.490000000E-05, 2.450625901E-05
       413, 3.380000000E-05,-2.490000000E-05, 3.148301463E-05
       414, 3.400000000E-05,-2.490000000E-05, 3.897842659E-05
       415, 3.420000000E-05,-2.490000000E-05, 4.702849580E-05
       416, 3.440000000E-05,-2.490000000E-05, 5.558540569E-05
       417, 3.460000000E-05,-2.490000000E-05, 6.450011097E-05
       418, 3.480000000E-05,-2.490000000E-05, 7.348263193E-05
       419, 3.500000000E-05,-2.490000000E-05, 8.211551642E-05
       420, 3.520000000E-05,-2.490103107E-05, 8.984712944E-05
       421, 3.540000001E-05,-2.490182780E-05, 9.555990090E-05
       422, 3.560000001E-05,-2.490318694E-05, 9.731343401E-05
       423, 3.580000001E-05,-2.490318694E-05, 9.298764735E-05
