nodenumber,    x-coordinate,    y-coordinate,  total-pressure
      3309, 1.940000000E-05,-1.930000000E-05, 2.474882447E-04
      3310, 1.960000000E-05,-1.930000000E-05, 2.479707303E-04
      3311, 1.980000000E-05,-1.930000000E-05, 2.484504194E-04
      3312, 2.000000000E-05,-1.930000000E-05, 2.489269916E-04
      3313, 2.020000000E-05,-1.930000000E-05, 2.493976859E-04
      3314, 2.040000000E-05,-1.930000000E-05, 2.498610340E-04
      3315, 2.060000000E-05,-1.930000000E-05, 2.503199089E-04
      3316, 2.080000000E-05,-1.930000000E-05, 2.507773541E-04
      3317, 2.100000000E-05,-1.930000000E-05, 2.512316439E-04
      3318, 2.120000000E-05,-1.930000000E-05, 2.516786031E-04
      3319, 2.140000000E-05,-1.930000000E-05, 2.521168418E-04
      3320, 2.160000000E-05,-1.930000000E-05, 2.525500158E-04
      3321, 2.180000000E-05,-1.930000000E-05, 2.529814940E-04
      3322, 2.200000000E-05,-1.930000000E-05, 2.534090556E-04
      3323, 2.220000000E-05,-1.930000000E-05, 2.538281070E-04
      3324, 2.240000000E-05,-1.930000000E-05, 2.542375900E-04
      3325, 2.260000000E-05,-1.930000000E-05, 2.546416183E-04
      3326, 2.280000000E-05,-1.930000000E-05, 2.550441641E-04
      3327, 2.300000000E-05,-1.930000000E-05, 2.554433528E-04
      3328, 2.319756407E-05,-1.929899253E-05, 2.558326335E-04
      3329, 2.339194840E-05,-1.929711088E-05, 2.562109204E-04
      3330, 2.358827721E-05,-1.929367918E-05, 2.565883671E-04
      3331, 2.378737237E-05,-1.929217118E-05, 2.569646993E-04
      3332, 2.398676856E-05,-1.929182389E-05, 2.573324981E-04
      3333, 2.418903887E-05,-1.929542121E-05, 2.576939995E-04
      3334, 2.439358202E-05,-1.929866865E-05, 2.580489662E-04
      3335, 2.459686412E-05,-1.929939234E-05, 2.583990385E-04
      3336, 2.479999999E-05,-1.930000000E-05, 2.587484697E-04
      3337, 2.499999999E-05,-1.929999999E-05, 2.590900686E-04
      3338, 2.520000000E-05,-1.930000000E-05, 2.594263331E-04
      3339, 2.540000000E-05,-1.930000000E-05, 2.597547290E-04
      3340, 2.560000000E-05,-1.930000000E-05, 2.600796467E-04
      3341, 2.580000000E-05,-1.930000000E-05, 2.604038700E-04
      3342, 2.600000000E-05,-1.930000000E-05, 2.607261725E-04
      3343, 2.620000000E-05,-1.930000000E-05, 2.610443964E-04
      3344, 2.639946832E-05,-1.930025477E-05, 2.613576666E-04
      3345, 2.659786622E-05,-1.930063185E-05, 2.616690425E-04
      3346, 2.679919841E-05,-1.929986693E-05, 2.619869687E-04
      3347, 2.699999848E-05,-1.929999867E-05, 2.623022250E-04
      3348, 2.720000000E-05,-1.930000000E-05, 2.626132369E-04
      3349, 2.740000000E-05,-1.930000000E-05, 2.629212806E-04
      3350, 2.760000000E-05,-1.930000000E-05, 2.632281416E-04
      3351, 2.780000000E-05,-1.930000000E-05, 2.635356762E-04
      3352, 2.800000000E-05,-1.930000000E-05, 2.638426256E-04
      3353, 2.820000000E-05,-1.930000000E-05, 2.641467864E-04
      3354, 2.840000000E-05,-1.930000000E-05, 2.644483179E-04
      3355, 2.860000000E-05,-1.930000000E-05, 2.647491335E-04
      3356, 2.880000000E-05,-1.930000000E-05, 2.650509044E-04
      3357, 2.899923915E-05,-1.930209971E-05, 2.653508035E-04
      3358, 2.919888503E-05,-1.930562607E-05, 2.656487499E-04
      3359, 2.939967447E-05,-1.931054757E-05, 2.659463806E-04
      3360, 2.960133653E-05,-1.931817603E-05, 2.662456134E-04
      3361, 2.980170008E-05,-1.932705234E-05, 2.665447711E-04
      3362, 3.000247687E-05,-1.933178206E-05, 2.668482755E-04
      3363, 3.020137249E-05,-1.933827357E-05, 2.671455758E-04
      3364, 3.040102990E-05,-1.934086158E-05, 2.674436476E-04
      3365, 3.060071642E-05,-1.934277473E-05, 2.677399515E-04
      3366, 3.080049873E-05,-1.934305162E-05, 2.680372837E-04
      3367, 3.100000005E-05,-1.934499210E-05, 2.683329503E-04
      3368, 3.120000005E-05,-1.934499210E-05, 2.686311617E-04
      3369, 3.140000005E-05,-1.934499210E-05, 2.689305788E-04
      3370, 3.160000005E-05,-1.934499210E-05, 2.692308583E-04
      3371, 3.180000005E-05,-1.934499210E-05, 2.695326536E-04
      3372, 3.200000005E-05,-1.934499210E-05, 2.698368880E-04
      3373, 3.220000005E-05,-1.934499210E-05, 2.701439522E-04
      3374, 3.240000005E-05,-1.934499210E-05, 2.704540051E-04
      3375, 3.260000005E-05,-1.934499210E-05, 2.707666162E-04
      3376, 3.280000005E-05,-1.934499210E-05, 2.710802486E-04
      3377, 3.300000005E-05,-1.934499210E-05, 2.713929789E-04
      3378, 3.320000005E-05,-1.934499210E-05, 2.717039954E-04
      3379, 3.340000005E-05,-1.934499210E-05, 2.720132125E-04
      3380, 3.360000005E-05,-1.934499210E-05, 2.723208702E-04
      3381, 3.380000005E-05,-1.934499210E-05, 2.726272390E-04
      3382, 3.400000005E-05,-1.934499210E-05, 2.729312548E-04
      3383, 3.420000005E-05,-1.934499210E-05, 2.732311804E-04
      3384, 3.440000005E-05,-1.934499210E-05, 2.735261323E-04
      3385, 3.460000005E-05,-1.934499210E-05, 2.738166352E-04
      3386, 3.480000005E-05,-1.934499210E-05, 2.741046493E-04
      3387, 3.500000005E-05,-1.934499210E-05, 2.743867742E-04
      3388, 3.520000005E-05,-1.934499210E-05, 2.746809822E-04
      3389, 3.540000005E-05,-1.934499210E-05, 2.748774160E-04
      3390, 3.560000005E-05,-1.934499210E-05, 2.752398476E-04
      3391, 3.580000005E-05,-1.934499210E-05, 2.751623916E-04
      3392, 3.600000000E-05,-1.934649184E-05, 2.747620398E-04
      3393, 1.500000000E-05,-1.910000000E-05, 2.388087177E-04
      3394, 1.520000000E-05,-1.910000000E-05, 2.381926207E-04
      3395, 1.540000000E-05,-1.910000000E-05, 2.379893836E-04
      3396, 1.560000000E-05,-1.910000000E-05, 2.384092352E-04
      3397, 1.580000000E-05,-1.910000000E-05, 2.386040037E-04
      3398, 1.600000000E-05,-1.910000000E-05, 2.389742256E-04
      3399, 1.620000000E-05,-1.910000000E-05, 2.393673141E-04
      3400, 1.640000000E-05,-1.910000000E-05, 2.398024360E-04
      3401, 1.660000000E-05,-1.910000000E-05, 2.402564191E-04
      3402, 1.680000000E-05,-1.910000000E-05, 2.407187128E-04
      3403, 1.700000000E-05,-1.910000000E-05, 2.411927884E-04
      3404, 1.720000000E-05,-1.910000000E-05, 2.416860817E-04
      3405, 1.740000000E-05,-1.910000000E-05, 2.421965561E-04
      3406, 1.760000000E-05,-1.910000000E-05, 2.427144642E-04
      3407, 1.780000000E-05,-1.910000000E-05, 2.432331014E-04
      3408, 1.800000000E-05,-1.910000000E-05, 2.437530872E-04
      3409, 1.820000000E-05,-1.910000000E-05, 2.442758265E-04
      3410, 1.840000000E-05,-1.910000000E-05, 2.447983642E-04
      3411, 1.860000000E-05,-1.910000000E-05, 2.453172601E-04
      3412, 1.880000000E-05,-1.910000000E-05, 2.458319550E-04
      3413, 1.900000000E-05,-1.910000000E-05, 2.463429667E-04
      3414, 1.920000000E-05,-1.910000000E-05, 2.468493924E-04
      3415, 1.940000000E-05,-1.910000000E-05, 2.473495726E-04
      3416, 1.960000000E-05,-1.910000000E-05, 2.478445575E-04
      3417, 1.980000000E-05,-1.910000000E-05, 2.483366954E-04
      3418, 2.000000000E-05,-1.910000000E-05, 2.488253784E-04
      3419, 2.020000000E-05,-1.910000000E-05, 2.493075852E-04
      3420, 2.040000000E-05,-1.910000000E-05, 2.497820668E-04
      3421, 2.060000000E-05,-1.910000000E-05, 2.502518773E-04
      3422, 2.080000000E-05,-1.910000000E-05, 2.507200135E-04
      3423, 2.100000000E-05,-1.910000000E-05, 2.511845453E-04
      3424, 2.120000000E-05,-1.910000000E-05, 2.516410967E-04
      3425, 2.140000000E-05,-1.910000000E-05, 2.520883994E-04
      3426, 2.160000000E-05,-1.910000000E-05, 2.525303439E-04
      3427, 2.180000000E-05,-1.910000000E-05, 2.529703235E-04
      3428, 2.200000000E-05,-1.910000000E-05, 2.534059337E-04
      3429, 2.220000000E-05,-1.910000000E-05, 2.538324655E-04
      3430, 2.240000000E-05,-1.910000000E-05, 2.542490807E-04
      3431, 2.260000000E-05,-1.910000000E-05, 2.546599253E-04
      3432, 2.280000000E-05,-1.910000000E-05, 2.550687686E-04
      3433, 2.300000000E-05,-1.910000000E-05, 2.554743348E-04
      3434, 2.319596928E-05,-1.909913313E-05, 2.558660706E-04
      3435, 2.339266739E-05,-1.909814880E-05, 2.562526921E-04
      3436, 2.358944571E-05,-1.909409583E-05, 2.566352034E-04
      3437, 2.378663778E-05,-1.909187790E-05, 2.570131874E-04
      3438, 2.398661568E-05,-1.909196338E-05, 2.573862152E-04
      3439, 2.418931789E-05,-1.909458983E-05, 2.577526619E-04
      3440, 2.439395186E-05,-1.909797643E-05, 2.581117973E-04
      3441, 2.459684805E-05,-1.909943565E-05, 2.584641207E-04
      3442, 2.480000000E-05,-1.910000000E-05, 2.588168852E-04
      3443, 2.500000000E-05,-1.910000000E-05, 2.591613678E-04
      3444, 2.520000000E-05,-1.910000000E-05, 2.595000296E-04
      3445, 2.540000000E-05,-1.910000000E-05, 2.598308644E-04
      3446, 2.560000000E-05,-1.910000000E-05, 2.601582808E-04
      3447, 2.580000000E-05,-1.910000000E-05, 2.604853159E-04
      3448, 2.600000000E-05,-1.910000000E-05, 2.608105770E-04
      3449, 2.620000000E-05,-1.910000000E-05, 2.611319545E-04
      3450, 2.639973416E-05,-1.910012739E-05, 2.614489057E-04
      3451, 2.659880019E-05,-1.910037962E-05, 2.617647720E-04
      3452, 2.679959883E-05,-1.909993313E-05, 2.620854999E-04
      3453, 2.699999924E-05,-1.909999933E-05, 2.624038296E-04
      3454, 2.720000000E-05,-1.910000000E-05, 2.627178145E-04
      3455, 2.740000000E-05,-1.910000000E-05, 2.630277754E-04
      3456, 2.760000000E-05,-1.910000000E-05, 2.633359557E-04
      3457, 2.780000000E-05,-1.910000000E-05, 2.636446995E-04
      3458, 2.800000000E-05,-1.910000000E-05, 2.639530842E-04
      3459, 2.820000000E-05,-1.910000000E-05, 2.642588965E-04
      3460, 2.840000000E-05,-1.910000000E-05, 2.645622821E-04
      3461, 2.860000000E-05,-1.910000000E-05, 2.648654095E-04
      3462, 2.880000000E-05,-1.910000000E-05, 2.651699552E-04
      3463, 2.899860923E-05,-1.910265043E-05, 2.654717466E-04
      3464, 2.919871800E-05,-1.910894233E-05, 2.657722804E-04
      3465, 2.939969261E-05,-1.911545389E-05, 2.660747248E-04
      3466, 2.960184420E-05,-1.912694332E-05, 2.663776185E-04
      3467, 2.980191033E-05,-1.913301358E-05, 2.666818090E-04
      3468, 3.000206030E-05,-1.913835438E-05, 2.669863650E-04
      3469, 3.020085110E-05,-1.914218336E-05, 2.672869188E-04
      3470, 3.040000005E-05,-1.914499210E-05, 2.675849692E-04
      3471, 3.060000005E-05,-1.914499210E-05, 2.678845116E-04
      3472, 3.080000005E-05,-1.914499210E-05, 2.681855397E-04
      3473, 3.100000005E-05,-1.914499210E-05, 2.684880217E-04
      3474, 3.120000005E-05,-1.914499210E-05, 2.687914609E-04
      3475, 3.140000005E-05,-1.914499210E-05, 2.690969200E-04
      3476, 3.160000005E-05,-1.914499210E-05, 2.694039109E-04
      3477, 3.180000005E-05,-1.914499210E-05, 2.697118524E-04
      3478, 3.200000005E-05,-1.914499211E-05, 2.700216802E-04
      3479, 3.220000005E-05,-1.914499211E-05, 2.703343992E-04
      3480, 3.240000005E-05,-1.914499211E-05, 2.706501514E-04
      3481, 3.260000005E-05,-1.914499213E-05, 2.709684014E-04
      3482, 3.280000005E-05,-1.914499215E-05, 2.712876242E-04
      3483, 3.300000005E-05,-1.914499219E-05, 2.716060477E-04
      3484, 3.320000005E-05,-1.914499229E-05, 2.719225565E-04
      3485, 3.340000005E-05,-1.914499247E-05, 2.722371558E-04
      3486, 3.360000005E-05,-1.914499284E-05, 2.725500959E-04
      3487, 3.380000005E-05,-1.914499357E-05, 2.728615658E-04
      3488, 3.400000005E-05,-1.914499503E-05, 2.731709219E-04
      3489, 3.420000005E-05,-1.914499796E-05, 2.734760432E-04
      3490, 3.440000005E-05,-1.914500382E-05, 2.737760744E-04
      3491, 3.460000005E-05,-1.914501554E-05, 2.740718867E-04
      3492, 3.480000005E-05,-1.914503897E-05, 2.743652319E-04
      3493, 3.500000005E-05,-1.914508584E-05, 2.746525817E-04
      3494, 3.520000005E-05,-1.914517957E-05, 2.749529779E-04
      3495, 3.540000005E-05,-1.914536704E-05, 2.751541291E-04
      3496, 3.560000005E-05,-1.914574197E-05, 2.755246137E-04
      3497, 3.580000005E-05,-1.914649184E-05, 2.754456431E-04
      3498, 3.600000000E-05,-1.914799158E-05, 2.750375847E-04
      3499, 1.500000000E-05,-1.890000000E-05, 2.384171608E-04
      3500, 1.520000000E-05,-1.890000000E-05, 2.377793967E-04
      3501, 1.540000000E-05,-1.890000000E-05, 2.375685132E-04
      3502, 1.560000000E-05,-1.890000000E-05, 2.380024080E-04
      3503, 1.580000000E-05,-1.890000000E-05, 2.382035473E-04
      3504, 1.600000000E-05,-1.890000000E-05, 2.385863858E-04
      3505, 1.620000000E-05,-1.890000000E-05, 2.389929449E-04
      3506, 1.640000000E-05,-1.890000000E-05, 2.394428790E-04
      3507, 1.660000000E-05,-1.890000000E-05, 2.399122034E-04
      3508, 1.680000000E-05,-1.890000000E-05, 2.403899221E-04
      3509, 1.700000000E-05,-1.890000000E-05, 2.408794814E-04
      3510, 1.720000000E-05,-1.890000000E-05, 2.413885154E-04
      3511, 1.740000000E-05,-1.890000000E-05, 2.419149654E-04
      3512, 1.760000000E-05,-1.890000000E-05, 2.424488573E-04
      3513, 1.780000000E-05,-1.890000000E-05, 2.429832118E-04
      3514, 1.800000000E-05,-1.890000000E-05, 2.435185111E-04
      3515, 1.820000000E-05,-1.890000000E-05, 2.440562110E-04
      3516, 1.840000000E-05,-1.890000000E-05, 2.445934862E-04
      3517, 1.860000000E-05,-1.890000000E-05, 2.451270027E-04
      3518, 1.880000000E-05,-1.890000000E-05, 2.456561342E-04
      3519, 1.900000000E-05,-1.890000000E-05, 2.461811740E-04
      3520, 1.920000000E-05,-1.890000000E-05, 2.467011030E-04
      3521, 1.940000000E-05,-1.890000000E-05, 2.472144130E-04
      3522, 1.960000000E-05,-1.890000000E-05, 2.477223992E-04
      3523, 1.980000000E-05,-1.890000000E-05, 2.482274563E-04
      3524, 2.000000000E-05,-1.890000000E-05, 2.487286476E-04
      3525, 2.020000000E-05,-1.890000000E-05, 2.492227480E-04
      3526, 2.040000000E-05,-1.890000000E-05, 2.497086706E-04
      3527, 2.060000000E-05,-1.890000000E-05, 2.501896433E-04
      3528, 2.080000000E-05,-1.890000000E-05, 2.506687038E-04
      3529, 2.100000000E-05,-1.890000000E-05, 2.511436821E-04
      3530, 2.120000000E-05,-1.890000000E-05, 2.516099897E-04
      3531, 2.140000000E-05,-1.890000000E-05, 2.520664746E-04
      3532, 2.160000000E-05,-1.890000000E-05, 2.525172377E-04
      3533, 2.180000000E-05,-1.890000000E-05, 2.529657183E-04
      3534, 2.200000000E-05,-1.890000000E-05, 2.534093433E-04
      3535, 2.220000000E-05,-1.890000000E-05, 2.538432885E-04
      3536, 2.240000000E-05,-1.890000000E-05, 2.542667622E-04
      3537, 2.260000000E-05,-1.890000000E-05, 2.546843099E-04
      3538, 2.280000000E-05,-1.890000000E-05, 2.550993120E-04
      3539, 2.299777672E-05,-1.889984276E-05, 2.555067417E-04
      3540, 2.319555428E-05,-1.889969078E-05, 2.559072863E-04
      3541, 2.339092188E-05,-1.889805185E-05, 2.562964469E-04
      3542, 2.358862520E-05,-1.889424240E-05, 2.566853349E-04
      3543, 2.378605640E-05,-1.889172191E-05, 2.570674879E-04
      3544, 2.398790215E-05,-1.889272014E-05, 2.574477497E-04
      3545, 2.418993951E-05,-1.889491771E-05, 2.578163254E-04
      3546, 2.439342369E-05,-1.889842021E-05, 2.581769009E-04
      3547, 2.459793070E-05,-1.889984552E-05, 2.585352154E-04
      3548, 2.480000000E-05,-1.890000000E-05, 2.588889640E-04
      3549, 2.500000000E-05,-1.890000000E-05, 2.592360953E-04
      3550, 2.520000000E-05,-1.890000000E-05, 2.595770649E-04
      3551, 2.540000000E-05,-1.890000000E-05, 2.599101112E-04
      3552, 2.560000000E-05,-1.890000000E-05, 2.602399648E-04
      3553, 2.580000000E-05,-1.890000000E-05, 2.605698393E-04
      3554, 2.600000000E-05,-1.890000000E-05, 2.608982643E-04
      3555, 2.620000000E-05,-1.890000000E-05, 2.612229237E-04
      3556, 2.639986708E-05,-1.890006369E-05, 2.615436099E-04
      3557, 2.659933363E-05,-1.890022166E-05, 2.618635537E-04
      3558, 2.679979922E-05,-1.889996640E-05, 2.621867797E-04
      3559, 2.699999962E-05,-1.889999967E-05, 2.625077007E-04
      3560, 2.720000000E-05,-1.890000000E-05, 2.628238076E-04
      3561, 2.740000000E-05,-1.890000000E-05, 2.631349622E-04
      3562, 2.760000000E-05,-1.890000000E-05, 2.634438603E-04
      3563, 2.780000000E-05,-1.890000000E-05, 2.637534866E-04
      3564, 2.800000000E-05,-1.890000000E-05, 2.640630759E-04
      3565, 2.820000000E-05,-1.890000000E-05, 2.643707167E-04
      3566, 2.840000000E-05,-1.890000000E-05, 2.646768683E-04
      3567, 2.860000000E-05,-1.890000000E-05, 2.649830495E-04
      3568, 2.879798878E-05,-1.890113923E-05, 2.652869635E-04
      3569, 2.899725535E-05,-1.890554730E-05, 2.655922150E-04
      3570, 2.919833432E-05,-1.891295528E-05, 2.658982286E-04
      3571, 2.940024639E-05,-1.892401997E-05, 2.662039466E-04
      3572, 2.960106092E-05,-1.893366170E-05, 2.665101360E-04
      3573, 2.980181236E-05,-1.894067599E-05, 2.668176132E-04
      3574, 3.000115983E-05,-1.894445764E-05, 2.671227116E-04
      3575, 3.020042893E-05,-1.894545125E-05, 2.674267630E-04
      3576, 3.040000005E-05,-1.894799158E-05, 2.677275625E-04
      3577, 3.060000005E-05,-1.894799158E-05, 2.680305763E-04
      3578, 3.080000005E-05,-1.894799158E-05, 2.683356114E-04
      3579, 3.100000005E-05,-1.894799158E-05, 2.686427582E-04
      3580, 3.120000005E-05,-1.894799158E-05, 2.689519538E-04
      3581, 3.140000005E-05,-1.894799158E-05, 2.692618694E-04
      3582, 3.160000005E-05,-1.894799158E-05, 2.695737394E-04
      3583, 3.180000005E-05,-1.894799158E-05, 2.698874536E-04
      3584, 3.200000005E-05,-1.894799158E-05, 2.702027569E-04
      3585, 3.220000005E-05,-1.894799158E-05, 2.705211269E-04
      3586, 3.240000005E-05,-1.894799158E-05, 2.708424888E-04
      3587, 3.260000005E-05,-1.894799158E-05, 2.711662507E-04
      3588, 3.280000005E-05,-1.894799158E-05, 2.714908586E-04
      3589, 3.300000005E-05,-1.894799158E-05, 2.718145595E-04
      3590, 3.320000005E-05,-1.894799158E-05, 2.721363241E-04
      3591, 3.340000005E-05,-1.894799158E-05, 2.724562052E-04
      3592, 3.360000005E-05,-1.894799158E-05, 2.727746550E-04
      3593, 3.380000005E-05,-1.894799158E-05, 2.730916810E-04
      3594, 3.400000005E-05,-1.894799158E-05, 2.734067348E-04
      3595, 3.420000005E-05,-1.894799158E-05, 2.737177676E-04
      3596, 3.440000005E-05,-1.894799158E-05, 2.740235356E-04
      3597, 3.460000005E-05,-1.894799158E-05, 2.743250899E-04
      3598, 3.480000005E-05,-1.894799158E-05, 2.746246019E-04
      3599, 3.500000005E-05,-1.894799158E-05, 2.749182257E-04
      3600, 3.520000005E-05,-1.894799158E-05, 2.752254090E-04
      3601, 3.540000005E-05,-1.894799158E-05, 2.754318249E-04
      3602, 3.560000005E-05,-1.894799158E-05, 2.758118610E-04
      3603, 3.580000005E-05,-1.894799158E-05, 2.757337940E-04
      3604, 3.600000000E-05,-1.894949131E-05, 2.753179229E-04
      3605, 1.500000000E-05,-1.870000000E-05, 2.380155038E-04
      3606, 1.520000000E-05,-1.870000000E-05, 2.373547404E-04
      3607, 1.540000000E-05,-1.870000000E-05, 2.371357955E-04
      3608, 1.560000000E-05,-1.870000000E-05, 2.375846786E-04
      3609, 1.580000000E-05,-1.870000000E-05, 2.377926847E-04
      3610, 1.600000000E-05,-1.870000000E-05, 2.381889970E-04
      3611, 1.620000000E-05,-1.870000000E-05, 2.386098605E-04
      3612, 1.640000000E-05,-1.870000000E-05, 2.390755136E-04
      3613, 1.660000000E-05,-1.870000000E-05, 2.395610579E-04
      3614, 1.680000000E-05,-1.870000000E-05, 2.400550854E-04
      3615, 1.700000000E-05,-1.870000000E-05, 2.405610460E-04
      3616, 1.720000000E-05,-1.870000000E-05, 2.410867129E-04
      3617, 1.740000000E-05,-1.870000000E-05, 2.416300268E-04
      3618, 1.760000000E-05,-1.870000000E-05, 2.421807624E-04
      3619, 1.780000000E-05,-1.870000000E-05, 2.427316711E-04
      3620, 1.800000000E-05,-1.870000000E-05, 2.432831012E-04
      3621, 1.820000000E-05,-1.870000000E-05, 2.438365191E-04
      3622, 1.840000000E-05,-1.870000000E-05, 2.443892537E-04
      3623, 1.860000000E-05,-1.870000000E-05, 2.449381064E-04
      3624, 1.880000000E-05,-1.870000000E-05, 2.454823773E-04
      3625, 1.900000000E-05,-1.870000000E-05, 2.460221042E-04
      3626, 1.920000000E-05,-1.870000000E-05, 2.465561355E-04
      3627, 1.940000000E-05,-1.870000000E-05, 2.470831152E-04
      3628, 1.960000000E-05,-1.870000000E-05, 2.476046537E-04
      3629, 1.980000000E-05,-1.870000000E-05, 2.481231244E-04
      3630, 2.000000000E-05,-1.870000000E-05, 2.486372248E-04
      3631, 2.020000000E-05,-1.870000000E-05, 2.491436210E-04
      3632, 2.040000000E-05,-1.870000000E-05, 2.496412827E-04
      3633, 2.060000000E-05,-1.870000000E-05, 2.501336619E-04
      3634, 2.080000000E-05,-1.870000000E-05, 2.506238730E-04
      3635, 2.100000000E-05,-1.870000000E-05, 2.511094599E-04
      3636, 2.120000000E-05,-1.870000000E-05, 2.515856588E-04
      3637, 2.140000000E-05,-1.870000000E-05, 2.520514144E-04
      3638, 2.160000000E-05,-1.870000000E-05, 2.525110561E-04
      3639, 2.180000000E-05,-1.870000000E-05, 2.529680448E-04
      3640, 2.200000000E-05,-1.870000000E-05, 2.534196190E-04
      3641, 2.220000000E-05,-1.870000000E-05, 2.538608711E-04
      3642, 2.240000000E-05,-1.870000000E-05, 2.542908875E-04
      3643, 2.260000000E-05,-1.870000000E-05, 2.547149302E-04
      3644, 2.280000000E-05,-1.870000000E-05, 2.551358187E-04
      3645, 2.299770180E-05,-1.869982639E-05, 2.555489645E-04
      3646, 2.319515860E-05,-1.869918005E-05, 2.559547580E-04
      3647, 2.338979560E-05,-1.869792654E-05, 2.563465966E-04
      3648, 2.358673617E-05,-1.869341759E-05, 2.567388274E-04
      3649, 2.378628449E-05,-1.869225045E-05, 2.571283796E-04
      3650, 2.398805645E-05,-1.869291996E-05, 2.575116110E-04
      3651, 2.419142151E-05,-1.869538509E-05, 2.578858413E-04
      3652, 2.439519219E-05,-1.869871495E-05, 2.582497617E-04
      3653, 2.459730480E-05,-1.869953783E-05, 2.586074836E-04
      3654, 2.480000000E-05,-1.870000000E-05, 2.589650925E-04
      3655, 2.500000000E-05,-1.870000000E-05, 2.593143834E-04
      3656, 2.520000000E-05,-1.870000000E-05, 2.596574978E-04
      3657, 2.540000000E-05,-1.870000000E-05, 2.599926292E-04
      3658, 2.560000000E-05,-1.870000000E-05, 2.603249220E-04
      3659, 2.580000000E-05,-1.870000000E-05, 2.606577236E-04
      3660, 2.600000000E-05,-1.870000000E-05, 2.609894326E-04
      3661, 2.620000000E-05,-1.870000000E-05, 2.613174219E-04
      3662, 2.639993354E-05,-1.870003185E-05, 2.616415165E-04
      3663, 2.659963359E-05,-1.870012675E-05, 2.619648244E-04
      3664, 2.679989952E-05,-1.869998312E-05, 2.622902515E-04
      3665, 2.699999981E-05,-1.869999983E-05, 2.626131512E-04
      3666, 2.720000000E-05,-1.870000000E-05, 2.629305892E-04
      3667, 2.740000000E-05,-1.870000000E-05, 2.632424663E-04
      3668, 2.760000000E-05,-1.870000000E-05, 2.635517604E-04
      3669, 2.780000000E-05,-1.870000000E-05, 2.638616699E-04
      3670, 2.800000000E-05,-1.870000000E-05, 2.641723876E-04
      3671, 2.820000000E-05,-1.870000000E-05, 2.644828658E-04
      3672, 2.839823008E-05,-1.870100823E-05, 2.647889854E-04
      3673, 2.859711969E-05,-1.870138008E-05, 2.650961669E-04
      3674, 2.879662769E-05,-1.870449844E-05, 2.654046213E-04
      3675, 2.899665441E-05,-1.871111089E-05, 2.657126452E-04
      3676, 2.919752491E-05,-1.871897141E-05, 2.660225505E-04
      3677, 2.939982436E-05,-1.873219934E-05, 2.663319869E-04
      3678, 2.960100091E-05,-1.873881808E-05, 2.666432065E-04
      3679, 2.980105908E-05,-1.874454986E-05, 2.669521374E-04
      3680, 3.000000005E-05,-1.874799158E-05, 2.672576863E-04
      3681, 3.020000005E-05,-1.874799158E-05, 2.675650215E-04
      3682, 3.040000005E-05,-1.874799158E-05, 2.678721639E-04
      3683, 3.059839961E-05,-1.875029654E-05, 2.681762426E-04
      3684, 3.079772177E-05,-1.875207504E-05, 2.684832114E-04
      3685, 3.099792983E-05,-1.875141617E-05, 2.687959906E-04
      3686, 3.119794348E-05,-1.875204382E-05, 2.691098556E-04
      3687, 3.139960879E-05,-1.875160282E-05, 2.694261516E-04
      3688, 3.160000005E-05,-1.874799158E-05, 2.697457673E-04
      3689, 3.180000005E-05,-1.874799158E-05, 2.700654351E-04
      3690, 3.200000005E-05,-1.874799158E-05, 2.703864835E-04
      3691, 3.220000005E-05,-1.874799158E-05, 2.707106121E-04
      3692, 3.240000005E-05,-1.874799159E-05, 2.710378199E-04
      3693, 3.260000005E-05,-1.874799160E-05, 2.713674412E-04
      3694, 3.280000005E-05,-1.874799162E-05, 2.716979026E-04
      3695, 3.300000005E-05,-1.874799167E-05, 2.720272699E-04
      3696, 3.320000005E-05,-1.874799176E-05, 2.723544606E-04
      3697, 3.340000005E-05,-1.874799194E-05, 2.726794133E-04
      3698, 3.360000005E-05,-1.874799231E-05, 2.730029187E-04
      3699, 3.380000005E-05,-1.874799304E-05, 2.733252374E-04
      3700, 3.400000005E-05,-1.874799451E-05, 2.736456959E-04
      3701, 3.420000005E-05,-1.874799744E-05, 2.739626725E-04
      3702, 3.440000005E-05,-1.874800329E-05, 2.742747803E-04
      3703, 3.460000005E-05,-1.874801501E-05, 2.745829027E-04
      3704, 3.480000005E-05,-1.874803844E-05, 2.748894579E-04
      3705, 3.500000005E-05,-1.874808531E-05, 2.751903316E-04
      3706, 3.520000005E-05,-1.874817904E-05, 2.755051449E-04
      3707, 3.540000005E-05,-1.874836651E-05, 2.757169461E-04
      3708, 3.560000005E-05,-1.874874145E-05, 2.761058309E-04
      3709, 3.580000005E-05,-1.874949131E-05, 2.760259420E-04
      3710, 3.600000000E-05,-1.875099105E-05, 2.756014914E-04
      3711, 1.500000000E-05,-1.850000000E-05, 2.376031481E-04
      3712, 1.520000000E-05,-1.850000000E-05, 2.369179228E-04
      3713, 1.540000000E-05,-1.850000000E-05, 2.366904437E-04
      3714, 1.560000000E-05,-1.850000000E-05, 2.371553891E-04
      3715, 1.580000000E-05,-1.850000000E-05, 2.373708427E-04
      3716, 1.600000000E-05,-1.850000000E-05, 2.377815764E-04
      3717, 1.620000000E-05,-1.850000000E-05, 2.382176519E-04
      3718, 1.640000000E-05,-1.850000000E-05, 2.386999438E-04
